period,org_code,parent_org,org_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other,booked_ae_type_1,booked_ae_type_2,booked_ae_other,over_4hrs_type_1,over_4hrs_type_2,over_4hrs_other,over_4hrs_booked_type_1,over_4hrs_booked_type_2,over_4hrs_booked_other,dta_4_12hr_waits,dta_12hr_plus_waits,emergency_admissions_type_1,emergency_admissions_type_2,emergency_admissions_other_ae,other_emergency_admissions,source_file,total_ae_attendances,total_over_4hrs,total_emergency_admissions,over_4hrs_rate,admission_rate,over_4hrs_rate_pct,admission_rate_pct,reporting_month,performance_risk
MSitAE-MARCH-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7863,0,834,76,0,0,2285,0,0,0,0,0,551,398,2217,0,0,632,March-2024-revised-130624-abcdef123.csv,8773,2285,2849,0.2604582240966602,0.32474638094152514,26.05,32.47,March-2024,Moderate Pressure
MSitAE-MARCH-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,10683,820,3247,1374,0,852,4938,7,117,700,0,13,1474,22,3870,0,0,2659,March-2024-revised-130624-abcdef123.csv,16976,5775,6529,0.3401861451460886,0.3846017907634307,34.02,38.46,March-2024,High Pressure
MSitAE-MARCH-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5498,0,5712,0,0,251,2411,0,521,0,0,5,501,69,2450,0,0,1694,March-2024-revised-130624-abcdef123.csv,11461,2937,4144,0.256260361225024,0.3615740336794346,25.63,36.16,March-2024,Moderate Pressure
MSitAE-MARCH-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12383,1820,511,1421,0,106,4172,0,4,337,0,2,942,1,4490,151,19,4402,March-2024-revised-130624-abcdef123.csv,16241,4515,9062,0.2780001231451265,0.557970568314759,27.8,55.8,March-2024,Moderate Pressure
MSitAE-MARCH-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7524,0,5433,0,0,0,3682,0,48,0,0,0,1135,492,2272,0,0,833,March-2024-revised-130624-abcdef123.csv,12957,3730,3105,0.2878752797715521,0.23963880527899978,28.79,23.96,March-2024,Moderate Pressure
MSitAE-MARCH-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13484,0,13002,0,0,0,6697,0,416,0,0,0,615,1131,3870,0,499,1090,March-2024-revised-130624-abcdef123.csv,26486,7113,5459,0.26855697349543156,0.20610888771426414,26.86,20.61,March-2024,Moderate Pressure
MSitAE-MARCH-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10550,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,10550,40,0,0.0037914691943127963,0.0,0.38,0.0,March-2024,Lower Pressure
MSitAE-MARCH-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,2725,0,0,0.0,0.0,0.0,0.0,March-2024,Lower Pressure
MSitAE-MARCH-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13076,0,8146,184,0,897,4302,0,512,0,0,3,660,481,6075,0,0,985,March-2024-revised-130624-abcdef123.csv,22303,4817,7060,0.21597991301618616,0.3165493431376945,21.6,31.65,March-2024,Moderate Pressure
MSitAE-MARCH-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23135,1537,5480,1352,0,1165,10476,69,532,487,0,31,1760,1142,8354,37,27,1469,March-2024-revised-130624-abcdef123.csv,32669,11595,9887,0.3549236279041293,0.3026416480455478,35.49,30.26,March-2024,High Pressure
MSitAE-MARCH-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8340,0,0,241,0,0,647,0,0,74,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,8581,721,0,0.08402284116070388,0.0,8.4,0.0,March-2024,Lower Pressure
MSitAE-MARCH-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6276,0,3134,431,0,8,3224,0,11,196,0,0,335,103,2161,0,0,1230,March-2024-revised-130624-abcdef123.csv,9849,3431,3391,0.34836023961823537,0.34429891359528886,34.84,34.43,March-2024,High Pressure
MSitAE-MARCH-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2948,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,2948,61,0,0.020691994572591587,0.0,2.07,0.0,March-2024,Lower Pressure
MSitAE-MARCH-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,3071,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,3071,54,0,0.017583848909150115,0.0,1.76,0.0,March-2024,Lower Pressure
Total,Total,Total,Total,1431679,48349,809675,31199,573,48746,564319,1926,33397,7668,8,756,97223,42972,420025,1515,4614,141302,March-2024-revised-130624-abcdef123.csv,2370221,608074,567456,0.25654738524382326,0.2394105866077467,25.65,23.94,Total,Moderate Pressure
MSitAE-APRIL-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,546,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Monthly-AE-April-2024-revised.csv,0,0,41,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2078,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3694,0,0,104,0,0,17,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,3798,17,0,0.004476040021063717,0.0,0.45,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2897,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2904,8,0,0.0027548209366391185,0.0,0.28,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,65,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,3251,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6247,0,3233,0,0,0,3037,0,12,0,0,0,315,86,1686,0,0,989,Monthly-AE-April-2024-revised.csv,9480,3049,2675,0.32162447257383964,0.28217299578059074,32.16,28.22,April-2024,High Pressure
MSitAE-APRIL-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Monthly-AE-April-2024-revised.csv,0,0,2,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,Monthly-AE-April-2024-revised.csv,0,0,53,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15028,0,0,0,0,0,4313,0,0,0,0,0,1354,2,2969,0,0,179,Monthly-AE-April-2024-revised.csv,15028,4313,3148,0.2869976044716529,0.20947564546180464,28.7,20.95,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9767,1186,3547,0,0,0,3673,0,118,0,0,0,321,265,3741,824,0,1784,Monthly-AE-April-2024-revised.csv,14500,3791,6349,0.261448275862069,0.4378620689655172,26.14,43.79,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4382,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,4382,101,0,0.023048836147877682,0.0,2.3,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6272,0,0,1630,0,0,31,0,0,2,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,7902,33,0,0.004176157934700076,0.0,0.42,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,0,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1706,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,1706,13,0,0.0076201641266119575,0.0,0.76,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,6526,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2053,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2053,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,924,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2273,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2273,17,0,0.007479102507699076,0.0,0.75,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1871,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,1871,5,0,0.002672367717797969,0.0,0.27,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,925,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,925,8,0,0.008648648648648649,0.0,0.86,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5566,0,0,327,0,0,238,0,0,2,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,5893,240,0,0.040726285423383676,0.0,4.07,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2476,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2476,51,0,0.02059773828756058,0.0,2.06,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2482,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2482,89,0,0.03585817888799355,0.0,3.59,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,Monthly-AE-April-2024-revised.csv,0,0,160,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8335,0,0,432,0,0,2671,0,0,0,0,0,456,0,2872,0,0,470,Monthly-AE-April-2024-revised.csv,8767,2671,3342,0.3046652218546823,0.3812022356564389,30.47,38.12,April-2024,High Pressure
MSitAE-APRIL-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1400,0,0,0,0,0,6,0,0,0,0,0,0,0,3,493,Monthly-AE-April-2024-revised.csv,1400,6,496,0.004285714285714286,0.35428571428571426,0.43,35.43,April-2024,Lower Pressure
MSitAE-APRIL-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12195,0,0,545,0,0,4209,0,0,0,0,0,419,144,1364,0,0,276,Monthly-AE-April-2024-revised.csv,12740,4209,1640,0.3303767660910518,0.12872841444270017,33.04,12.87,April-2024,High Pressure
MSitAE-APRIL-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7556,0,0,592,0,0,304,0,0,3,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,8148,307,0,0.03767795778105056,0.0,3.77,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2355,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2355,24,0,0.01019108280254777,0.0,1.02,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,274,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2758,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2758,34,0,0.012327773749093546,0.0,1.23,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2858,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2858,37,0,0.012946116165150455,0.0,1.29,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5442,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,5442,353,0,0.06486585814038956,0.0,6.49,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14949,1654,7385,465,0,0,6916,196,466,69,0,0,2040,1268,4976,0,0,2327,Monthly-AE-April-2024-revised.csv,24453,7647,7303,0.3127223653539443,0.29865456181245653,31.27,29.87,April-2024,High Pressure
MSitAE-APRIL-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10569,0,0,27,0,0,1770,0,0,0,0,0,158,17,1702,0,0,321,Monthly-AE-April-2024-revised.csv,10596,1770,2023,0.16704416761041901,0.19092110230275575,16.7,19.09,April-2024,Moderate Pressure
MSitAE-APRIL-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,1953,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2165,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,1625,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4227,0,0,67,0,42,2040,0,0,0,0,0,265,144,848,0,0,188,Monthly-AE-April-2024-revised.csv,4336,2040,1036,0.470479704797048,0.238929889298893,47.05,23.89,April-2024,High Pressure
MSitAE-APRIL-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11308,594,2420,19,0,0,3500,17,55,13,0,0,337,907,1885,0,0,1130,Monthly-AE-April-2024-revised.csv,14341,3585,3015,0.24998256746391465,0.21023638518931734,25.0,21.02,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,10698,0,0,0,0,0,587,0,0,0,0,0,0,0,0,53,Monthly-AE-April-2024-revised.csv,10698,587,53,0.05487006917180781,0.004954197046176855,5.49,0.5,April-2024,Lower Pressure
MSitAE-APRIL-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2054,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2054,2,0,0.0009737098344693282,0.0,0.1,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11076,1348,5875,463,0,1423,5043,36,110,227,0,26,695,3,4348,17,0,1119,Monthly-AE-April-2024-revised.csv,20185,5442,5484,0.2696061431756255,0.271686896210057,26.96,27.17,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8172,0,0,0,0,0,2707,0,0,0,0,0,593,2,2978,0,0,530,Monthly-AE-April-2024-revised.csv,8172,2707,3508,0.3312530592266275,0.42927068037200194,33.13,42.93,April-2024,High Pressure
MSitAE-APRIL-2024,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,3132,0,0,0,0,0,74,0,0,0,0,0,0,0,1,141,Monthly-AE-April-2024-revised.csv,3132,74,142,0.02362707535121328,0.04533844189016603,2.36,4.53,April-2024,Lower Pressure
MSitAE-APRIL-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8081,0,7466,0,0,771,3123,0,329,0,0,2,841,1,3826,0,0,526,Monthly-AE-April-2024-revised.csv,16318,3454,4352,0.2116680965804633,0.2666993504105895,21.17,26.67,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10020,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,10020,37,0,0.003692614770459082,0.0,0.37,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,3102,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,4419,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2183,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6079,0,0,211,0,0,19,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,6290,19,0,0.0030206677265500795,0.0,0.3,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,208,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,2219,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,101,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,427,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,71,0,0,348,0,0,1,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,419,1,0,0.002386634844868735,0.0,0.24,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,75,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,434,0,0,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5160,0,0,262,0,0,124,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,5422,124,0,0.022869789745481373,0.0,2.29,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3359,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Monthly-AE-April-2024-revised.csv,3359,4,1,0.0011908306043465317,0.00029770765108663293,0.12,0.03,April-2024,Lower Pressure
MSitAE-APRIL-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,Monthly-AE-April-2024-revised.csv,0,0,703,0.0,0.0,0.0,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6105,0,11367,0,0,0,3146,0,516,0,0,0,546,371,2190,0,50,1078,Monthly-AE-April-2024-revised.csv,17472,3662,3318,0.20959249084249085,0.18990384615384615,20.96,18.99,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6950,0,1392,132,0,0,2636,0,0,35,0,0,642,357,1644,0,0,405,Monthly-AE-April-2024-revised.csv,8474,2671,2049,0.31519943356148217,0.241798442294076,31.52,24.18,April-2024,High Pressure
MSitAE-APRIL-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15174,0,8660,75,0,1253,6963,0,774,15,0,96,1435,943,3592,0,0,509,Monthly-AE-April-2024-revised.csv,25162,7848,4101,0.3118988951593673,0.16298386455766634,31.19,16.3,April-2024,High Pressure
MSitAE-APRIL-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9265,0,4928,164,0,689,2751,0,192,20,0,0,2125,135,3452,0,0,2022,Monthly-AE-April-2024-revised.csv,15046,2963,5474,0.196929416456201,0.36381762594709555,19.69,36.38,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9087,0,8804,592,0,0,3344,0,112,0,0,0,1372,0,1996,0,0,226,Monthly-AE-April-2024-revised.csv,18483,3456,2222,0.18698263268949847,0.12021857923497267,18.7,12.02,April-2024,Moderate Pressure
MSitAE-APRIL-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6050,0,0,0,0,0,110,0,0,0,0,0,0,0,6,0,184,Monthly-AE-April-2024-revised.csv,6050,110,190,0.01818181818181818,0.03140495867768595,1.82,3.14,April-2024,Lower Pressure
MSitAE-APRIL-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10191,0,0,0,0,0,3246,0,0,0,0,0,643,479,3094,0,0,765,Monthly-AE-April-2024-revised.csv,10191,3246,3859,0.3185163379452458,0.37866745167304483,31.85,37.87,April-2024,High Pressure
MSitAE-APRIL-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1182,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,1207,1,0,0.0008285004142502071,0.0,0.08,0.0,April-2024,Lower Pressure
MSitAE-APRIL-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12732,0,5740,170,0,20,6543,0,42,66,0,0,824,248,3784,0,0,1505,Monthly-AE-April-2024-revised.csv,18662,6651,5289,0.35639266959597043,0.2834101382488479,35.64,28.34,April-2024,High Pressure
